lat,lon,global_avg,direct_avg,diffuse_avg,clarity_ratio
63.7,18.7,2619.83,1133.06,432.06,0.43
63.7,18.8,2636.22,1140.52,424.75,0.43
63.7,18.9,2734.54,1191.52,434.93,0.44
63.7,19.0,2770.87,1200.96,455.5,0.43
63.7,19.1,2788.93,1208.06,463.39,0.43
63.7,19.2,2802.0,1212.97,458.42,0.43
63.7,19.3,2848.11,1231.58,471.73,0.43
63.7,19.4,2869.29,1242.33,464.76,0.43
63.7,19.5,2871.08,1243.47,463.32,0.43
63.7,19.6,2854.94,1237.25,459.83,0.43
63.7,19.7,2867.29,1241.45,468.99,0.43
63.7,19.8,2904.8,1257.53,471.79,0.43
63.7,19.9,2931.84,1269.97,485.72,0.43
63.8,12.4,1831.33,793.08,128.32,0.43
63.8,12.5,1800.5,780.21,113.74,0.43
63.8,12.6,1824.2,791.33,115.47,0.43
63.8,12.7,1929.56,835.03,140.42,0.43
63.8,12.8,1997.18,861.08,205.49,0.43
63.8,12.9,1872.83,808.73,173.76,0.43
63.8,13.0,1833.57,793.01,159.61,0.43
63.8,13.1,1855.71,804.26,141.1,0.43
63.8,13.2,1807.48,780.28,107.62,0.43
63.8,13.3,1853.13,798.59,145.31,0.43
63.8,13.4,1914.3,824.18,196.76,0.43
63.8,13.5,1965.87,848.77,194.12,0.43
63.8,13.6,2068.76,891.33,248.92,0.43
63.8,13.7,2003.7,863.18,227.08,0.43
63.8,13.8,2017.4,867.16,224.46,0.43
63.8,13.9,2040.93,877.4,231.09,0.43
63.8,14.0,2073.2,891.19,245.33,0.43
63.8,14.1,2060.75,885.72,228.2,0.43
63.8,14.2,2179.06,935.96,304.73,0.43
63.8,14.3,2275.02,980.49,326.04,0.43
63.8,14.4,2250.46,969.5,316.54,0.43
63.8,14.5,2261.47,974.81,328.14,0.43
63.8,14.6,2363.83,1021.5,362.72,0.43
63.8,14.7,2423.94,1047.71,376.13,0.43
63.8,14.8,2470.53,1065.55,390.38,0.43
63.8,14.9,2447.97,1056.27,376.41,0.43
63.8,15.0,2465.58,1064.88,376.73,0.43
63.8,15.1,2475.88,1069.62,375.29,0.43
63.8,15.2,2459.88,1061.78,359.94,0.43
63.8,15.3,2418.46,1043.45,353.83,0.43
63.8,15.4,2407.58,1038.16,364.77,0.43
63.8,15.5,2518.06,1086.37,407.03,0.43
63.8,15.6,2606.55,1130.03,421.67,0.43
63.8,15.7,2570.4,1109.55,407.7,0.43
63.8,15.8,2603.12,1122.09,418.09,0.43
63.8,15.9,2513.22,1083.18,401.13,0.43
63.8,16.0,2477.6,1069.17,398.62,0.43
63.8,16.1,2477.81,1068.22,416.24,0.43
63.8,16.2,2433.87,1050.91,396.82,0.43
63.8,16.3,2414.44,1039.85,397.9,0.43
63.8,16.4,2417.66,1043.14,391.19,0.43
63.8,16.5,2417.34,1041.94,388.77,0.43
63.8,16.6,2341.5,1008.48,353.97,0.43
63.8,16.7,2338.78,1007.85,360.59,0.43
63.8,16.8,2334.72,1008.16,354.96,0.43
63.8,16.9,2357.89,1018.73,368.04,0.43
63.8,17.0,2338.22,1007.53,364.36,0.43
63.8,17.1,2320.9,1001.03,355.72,0.43
63.8,17.2,2298.85,990.38,348.13,0.43
63.8,17.3,2313.64,994.99,351.83,0.43
63.8,17.4,2366.46,1020.35,366.9,0.43
63.8,17.5,2395.32,1030.56,371.67,0.43
63.8,17.6,2376.6,1023.31,376.09,0.43
63.8,17.7,2398.48,1032.89,388.64,0.43
63.8,17.8,2406.67,1036.18,404.28,0.43
63.8,17.9,2402.85,1034.12,405.22,0.43
63.8,18.0,2441.84,1051.5,412.31,0.43
63.8,18.1,2469.8,1064.54,413.29,0.43
63.8,18.2,2499.92,1077.36,414.0,0.43
63.8,18.3,2500.64,1078.74,410.42,0.43
63.8,18.4,2522.07,1090.35,409.99,0.43
63.8,18.5,2531.5,1094.82,412.35,0.43
63.8,18.6,2542.38,1097.63,412.27,0.43
63.8,18.7,2572.11,1110.84,416.43,0.43
63.8,18.8,2616.78,1133.28,409.88,0.43
63.8,18.9,2674.03,1157.95,440.49,0.43
63.8,19.0,2702.53,1169.76,450.43,0.43
63.8,19.1,2704.07,1169.5,450.75,0.43
63.8,19.2,2723.56,1177.62,458.53,0.43
63.8,19.3,2765.45,1196.19,456.8,0.43
63.8,19.4,2776.46,1201.15,451.62,0.43
63.8,19.5,2812.12,1217.21,455.04,0.43
63.8,19.6,2836.04,1227.96,453.97,0.43
63.8,19.7,2853.85,1233.74,456.03,0.43
63.8,19.8,2875.62,1243.42,460.42,0.43
63.8,19.9,2878.42,1246.19,467.9,0.43
63.8,20.0,2900.58,1256.58,476.98,0.43
63.8,20.1,2910.3,1258.68,477.45,0.43
63.9,12.5,1772.75,768.12,115.66,0.43
63.9,12.6,1813.79,785.01,121.12,0.43
63.9,12.7,1867.26,805.24,128.67,0.43
63.9,12.8,1917.48,826.76,192.78,0.43
63.9,12.9,1840.24,796.43,160.63,0.43
63.9,13.0,1808.79,785.63,130.22,0.43
63.9,13.1,1828.32,788.7,126.17,0.43
63.9,13.2,1832.29,790.38,130.72,0.43
63.9,13.3,1788.88,770.68,128.44,0.43
63.9,13.4,1790.82,772.18,128.92,0.43
63.9,13.5,1829.81,787.61,135.84,0.43
63.9,13.6,1913.15,822.22,151.22,0.43
63.9,13.7,1990.31,853.91,201.38,0.43
63.9,13.8,2061.32,883.99,238.08,0.43
63.9,13.9,1980.68,849.42,225.52,0.43
63.9,14.0,1942.42,833.7,209.71,0.43
63.9,14.1,2014.3,865.75,267.26,0.43
63.9,14.2,2149.63,927.95,298.34,0.43
63.9,14.3,2238.56,969.37,310.63,0.43
63.9,14.4,2306.37,997.52,325.73,0.43
63.9,14.5,2268.07,978.12,328.28,0.43
63.9,14.6,2259.63,972.22,316.29,0.43
63.9,14.7,2355.68,1013.05,349.66,0.43
63.9,14.8,2376.55,1024.72,368.59,0.43
63.9,14.9,2325.23,1000.68,345.99,0.43
63.9,15.0,2317.17,996.74,340.13,0.43
63.9,15.1,2375.22,1023.44,349.58,0.43
63.9,15.2,2410.68,1038.15,363.68,0.43
63.9,15.3,2445.07,1055.06,384.53,0.43
63.9,15.4,2522.61,1094.01,397.9,0.43
63.9,15.5,2655.08,1150.62,426.13,0.43
63.9,15.6,2612.32,1127.27,419.23,0.43
63.9,15.7,2548.53,1098.94,401.07,0.43
63.9,15.8,2496.46,1078.24,396.47,0.43
63.9,15.9,2435.29,1049.49,393.55,0.43
63.9,16.0,2392.91,1030.53,381.97,0.43
63.9,16.1,2387.84,1028.63,389.43,0.43
63.9,16.2,2379.45,1024.47,389.17,0.43
63.9,16.3,2373.94,1022.83,378.03,0.43
63.9,16.4,2333.69,1006.18,361.39,0.43
63.9,16.5,2322.33,1000.67,352.12,0.43
63.9,16.6,2339.72,1007.98,344.53,0.43
63.9,16.7,2282.97,982.16,336.7,0.43
63.9,16.8,2257.75,970.88,335.26,0.43
63.9,16.9,2276.81,978.62,341.03,0.43
63.9,17.0,2302.42,990.12,351.72,0.43
63.9,17.1,2286.58,984.24,338.31,0.43
63.9,17.2,2303.34,992.83,338.3,0.43
63.9,17.3,2276.17,980.77,329.16,0.43
63.9,17.4,2260.14,971.35,342.21,0.43
63.9,17.5,2320.98,998.59,369.93,0.43
63.9,17.6,2302.84,990.81,371.34,0.43
63.9,17.7,2316.45,995.31,377.94,0.43
63.9,17.8,2365.32,1016.15,389.85,0.43
63.9,17.9,2385.47,1026.13,389.12,0.43
63.9,18.0,2398.67,1032.46,404.76,0.43
63.9,18.1,2422.54,1043.43,407.9,0.43
63.9,18.2,2455.04,1057.41,404.62,0.43
63.9,18.3,2471.22,1066.08,400.23,0.43
63.9,18.4,2508.84,1085.2,405.61,0.43
63.9,18.5,2510.25,1084.0,415.6,0.43
63.9,18.6,2520.0,1087.63,419.0,0.43
63.9,18.7,2562.26,1106.22,426.57,0.43
63.9,18.8,2608.28,1126.37,438.57,0.43
63.9,18.9,2624.08,1133.76,443.78,0.43
63.9,19.0,2628.39,1134.67,445.22,0.43
63.9,19.1,2611.83,1127.61,441.66,0.43
63.9,19.2,2635.95,1140.64,431.24,0.43
63.9,19.3,2670.35,1154.72,451.43,0.43
63.9,19.4,2690.85,1162.93,449.67,0.43
63.9,19.5,2740.17,1185.18,457.22,0.43
63.9,19.6,2752.25,1190.68,432.51,0.43
63.9,19.7,2762.4,1196.12,426.74,0.43
63.9,19.8,2801.78,1213.42,431.61,0.43
63.9,19.9,2861.62,1239.38,461.24,0.43
63.9,20.0,2903.42,1257.14,474.31,0.43
63.9,20.1,2910.23,1258.62,476.62,0.43
63.9,20.2,2894.97,1251.97,471.69,0.43
63.9,20.3,2863.06,1237.49,457.28,0.43
64.0,12.6,1876.4,812.43,136.19,0.43
64.0,12.7,1777.99,770.62,113.61,0.43
64.0,12.8,1873.45,814.6,153.04,0.43
64.0,12.9,1813.43,786.98,137.38,0.43
64.0,13.0,1763.62,763.01,115.41,0.43
64.0,13.1,1768.23,762.68,125.25,0.43
64.0,13.2,1740.27,749.27,114.78,0.43
64.0,13.3,1776.01,766.6,122.53,0.43
64.0,13.4,1674.73,722.8,101.2,0.43
64.0,13.5,1710.43,736.16,103.41,0.43
64.0,13.6,1919.86,825.05,182.32,0.43
64.0,13.7,1962.65,842.88,228.43,0.43
64.0,13.8,1908.62,819.93,206.11,0.43
64.0,13.9,1911.29,820.78,215.25,0.43
64.0,14.0,1971.74,851.77,225.6,0.43
64.0,14.1,1988.2,856.25,264.34,0.43
64.0,14.2,2044.09,884.93,273.09,0.43
64.0,14.3,2049.9,884.97,258.14,0.43
64.0,14.4,2009.54,866.48,222.9,0.43
64.0,14.5,2028.27,874.45,217.65,0.43
64.0,14.6,2043.67,879.91,193.57,0.43
64.0,14.7,2143.01,919.92,262.35,0.43
64.0,14.8,2308.15,992.47,327.73,0.43
64.0,14.9,2424.24,1044.62,382.11,0.43
64.0,15.0,2494.15,1075.28,392.87,0.43
64.0,15.1,2547.04,1099.63,395.78,0.43
64.0,15.2,2584.15,1114.64,405.86,0.43
64.0,15.3,2533.89,1094.25,390.05,0.43
64.0,15.4,2582.11,1118.0,414.41,0.43
64.0,15.5,2550.69,1101.66,407.49,0.43
64.0,15.6,2475.99,1066.08,402.41,0.43
64.0,15.7,2501.48,1077.8,417.51,0.43
64.0,15.8,2622.46,1133.31,447.55,0.43
64.0,15.9,2610.98,1127.87,439.29,0.43
64.0,16.0,2494.17,1075.44,412.04,0.43
64.0,16.1,2455.66,1057.83,392.26,0.43
64.0,16.2,2352.83,1012.94,359.97,0.43
64.0,16.3,2291.85,987.89,342.7,0.43
64.0,16.4,2288.7,988.65,321.49,0.43
64.0,16.5,2255.01,972.32,312.79,0.43
64.0,16.6,2234.58,962.15,316.29,0.43
64.0,16.7,2283.21,981.12,325.14,0.43
64.0,16.8,2318.18,996.22,327.22,0.43
64.0,16.9,2308.27,991.4,337.84,0.43
64.0,17.0,2277.73,978.85,345.01,0.43
64.0,17.1,2288.25,983.61,354.76,0.43
64.0,17.2,2339.05,1007.32,360.87,0.43
64.0,17.3,2292.16,987.47,343.93,0.43
64.0,17.4,2259.58,971.63,337.18,0.43
64.0,17.5,2234.38,960.5,340.07,0.43
64.0,17.6,2218.73,954.77,330.81,0.43
64.0,17.7,2234.46,961.05,340.37,0.43
64.0,17.8,2265.43,974.49,353.29,0.43
64.0,17.9,2294.8,988.36,369.84,0.43
64.0,18.0,2377.6,1023.03,389.75,0.43
64.0,18.1,2423.1,1043.63,395.84,0.43
64.0,18.2,2465.13,1061.67,406.69,0.43
64.0,18.3,2469.8,1066.21,394.14,0.43
64.0,18.4,2486.68,1074.11,386.92,0.43
64.0,18.5,2476.62,1069.42,393.18,0.43
64.0,18.6,2473.43,1067.15,385.85,0.43
64.0,18.7,2487.03,1074.22,390.82,0.43
64.0,18.8,2509.13,1082.92,403.34,0.43
64.0,18.9,2530.42,1092.09,421.37,0.43
64.0,19.0,2581.95,1114.11,442.72,0.43
64.0,19.1,2596.32,1121.94,454.18,0.43
64.0,19.2,2583.72,1116.97,450.4,0.43
64.0,19.3,2576.13,1112.47,449.52,0.43
64.0,19.4,2590.23,1118.97,450.94,0.43
64.0,19.5,2635.2,1138.71,448.54,0.43
64.0,19.6,2708.47,1171.25,450.32,0.43
64.0,19.7,2723.63,1177.96,446.41,0.43
64.0,19.8,2739.96,1183.92,445.72,0.43
64.0,19.9,2811.73,1216.05,464.13,0.43
64.0,20.0,2910.24,1256.73,478.69,0.43
64.0,20.1,2909.74,1260.04,470.94,0.43
64.0,20.2,2860.57,1235.62,452.98,0.43
64.0,20.3,2844.75,1228.26,449.93,0.43
64.0,20.4,2840.72,1225.28,446.03,0.43
64.0,20.5,2824.14,1217.64,448.82,0.43
64.1,13.7,1817.08,781.12,153.08,0.43
64.1,13.8,1806.67,776.53,158.63,0.43
64.1,13.9,1861.49,801.76,178.75,0.43
64.1,14.0,1910.67,827.88,183.78,0.43
64.1,14.1,1801.32,777.58,145.37,0.43
64.1,14.2,1767.08,762.0,116.28,0.43
64.1,14.3,1801.19,775.74,123.35,0.43
64.1,14.4,1923.59,827.93,172.03,0.43
64.1,14.5,1957.23,840.72,194.27,0.43
64.1,14.6,2004.85,859.66,214.14,0.43
64.1,14.7,2127.0,912.96,248.89,0.43
64.1,14.8,2254.5,967.79,298.7,0.43
64.1,14.9,2367.98,1019.58,364.14,0.43
64.1,15.0,2465.87,1062.42,386.09,0.43
64.1,15.1,2532.12,1091.21,399.69,0.43
64.1,15.2,2523.38,1088.3,398.79,0.43
64.1,15.3,2548.0,1100.21,405.96,0.43
64.1,15.4,2527.6,1092.44,414.78,0.43
64.1,15.5,2407.66,1036.78,400.06,0.43
64.1,15.6,2356.82,1013.88,387.75,0.43
64.1,15.7,2413.85,1038.44,388.95,0.43
64.1,15.8,2678.26,1156.12,453.57,0.43
64.1,15.9,2595.92,1121.83,424.2,0.43
64.1,16.0,2422.59,1044.34,389.68,0.43
64.1,16.1,2383.86,1027.68,387.21,0.43
64.1,16.2,2347.16,1011.6,380.97,0.43
64.1,16.3,2344.94,1012.0,363.57,0.43
64.1,16.4,2382.35,1027.38,358.56,0.43
64.1,16.5,2334.22,1005.43,334.09,0.43
64.1,16.6,2308.61,993.21,324.93,0.43
64.1,16.7,2305.4,992.51,322.93,0.43
64.1,16.8,2212.19,952.32,312.48,0.43
64.1,16.9,2174.3,933.86,322.36,0.43
64.1,17.0,2185.7,938.73,334.28,0.43
64.1,17.1,2242.84,963.19,358.67,0.43
64.1,17.2,2275.07,978.63,359.67,0.43
64.1,17.3,2269.25,977.67,339.79,0.43
64.1,17.4,2247.54,967.53,334.06,0.43
64.1,17.5,2203.88,948.3,329.69,0.43
64.1,17.6,2228.91,958.6,342.26,0.43
64.1,17.7,2285.83,983.26,370.97,0.43
64.1,17.8,2332.29,1003.79,388.72,0.43
64.1,17.9,2344.85,1008.82,396.85,0.43
64.1,18.0,2324.16,1000.15,383.86,0.43
64.1,18.1,2318.72,997.54,380.52,0.43
64.1,18.2,2362.85,1020.44,357.69,0.43
64.1,18.3,2424.6,1051.33,358.09,0.43
64.1,18.4,2463.01,1065.18,379.63,0.43
64.1,18.5,2438.47,1053.17,378.23,0.43
64.1,18.6,2425.37,1045.75,380.67,0.43
64.1,18.7,2414.14,1039.9,386.32,0.43
64.1,18.8,2409.51,1038.29,380.92,0.43
64.1,18.9,2488.49,1072.89,414.07,0.43
64.1,19.0,2564.79,1106.42,450.45,0.43
64.1,19.1,2576.36,1111.69,448.37,0.43
64.1,19.2,2558.85,1103.41,434.02,0.43
64.1,19.3,2551.69,1100.82,451.74,0.43
64.1,19.4,2576.55,1111.89,460.0,0.43
64.1,19.5,2608.26,1125.05,470.12,0.43
64.1,19.6,2621.85,1131.37,466.82,0.43
64.1,19.7,2627.48,1134.08,463.97,0.43
64.1,19.8,2670.71,1151.77,457.65,0.43
64.1,19.9,2734.14,1180.51,464.55,0.43
64.1,20.0,2807.65,1213.44,469.86,0.43
64.1,20.1,2808.66,1213.02,460.87,0.43
64.1,20.2,2850.48,1229.57,476.25,0.43
64.1,20.3,2827.8,1218.95,466.17,0.43
64.1,20.4,2770.17,1193.43,448.0,0.43
64.1,20.5,2778.11,1195.62,455.92,0.43
64.1,20.6,2783.08,1197.59,453.18,0.43
64.1,20.7,2794.76,1203.0,457.72,0.43
64.2,13.8,1747.73,755.14,120.95,0.43
64.2,13.9,1673.06,722.11,98.77,0.43
64.2,14.0,1714.17,739.97,110.33,0.43
64.2,14.1,1735.03,748.47,111.13,0.43
64.2,14.2,1796.31,771.7,125.18,0.43
64.2,14.3,1870.68,802.79,149.66,0.43
64.2,14.4,1938.48,831.32,204.34,0.43
64.2,14.5,1979.72,849.51,217.21,0.43
64.2,14.6,1954.41,839.27,182.13,0.43
64.2,14.7,1983.59,850.48,190.88,0.43
64.2,14.8,2068.85,888.39,233.92,0.43
64.2,14.9,2154.67,926.16,263.22,0.43
64.2,15.0,2276.51,981.61,311.39,0.43
64.2,15.1,2431.08,1046.9,364.62,0.43
64.2,15.2,2503.61,1083.23,400.0,0.43
64.2,15.3,2439.05,1052.73,386.68,0.43
64.2,15.4,2373.67,1023.42,372.52,0.43
64.2,15.5,2331.2,1004.46,360.43,0.43
64.2,15.6,2380.56,1026.52,380.4,0.43
64.2,15.7,2499.33,1084.37,402.33,0.43
64.2,15.8,2422.6,1044.91,390.13,0.43
64.2,15.9,2559.67,1108.07,405.91,0.43
64.2,16.0,2517.0,1085.49,394.64,0.43
64.2,16.1,2397.24,1032.74,383.21,0.43
64.2,16.2,2444.28,1053.12,380.22,0.43
64.2,16.3,2432.05,1049.45,376.18,0.43
64.2,16.4,2395.1,1031.08,362.96,0.43
64.2,16.5,2317.94,998.69,328.8,0.43
64.2,16.6,2298.31,990.71,306.78,0.43
64.2,16.7,2260.56,978.25,317.94,0.43
64.2,16.8,2194.13,943.39,323.19,0.43
64.2,16.9,2237.23,965.53,345.65,0.43
64.2,17.0,2228.43,958.27,349.12,0.43
64.2,17.1,2304.22,991.98,354.58,0.43
64.2,17.2,2297.49,990.02,350.32,0.43
64.2,17.3,2230.47,961.77,317.2,0.43
64.2,17.4,2239.64,964.96,320.41,0.43
64.2,17.5,2240.34,964.78,331.68,0.43
64.2,17.6,2258.62,971.94,356.19,0.43
64.2,17.7,2264.77,974.52,355.93,0.43
64.2,17.8,2265.21,975.22,356.22,0.43
64.2,17.9,2269.6,976.19,368.9,0.43
64.2,18.0,2285.78,983.47,370.79,0.43
64.2,18.1,2330.77,1004.4,374.36,0.43
64.2,18.2,2323.02,1001.3,362.44,0.43
64.2,18.3,2330.03,1005.1,361.01,0.43
64.2,18.4,2363.25,1018.77,391.35,0.43
64.2,18.5,2421.42,1042.33,400.62,0.43
64.2,18.6,2444.99,1051.91,406.91,0.43
64.2,18.7,2442.03,1050.2,413.08,0.43
64.2,18.8,2421.66,1042.28,414.62,0.43
64.2,18.9,2478.62,1068.97,436.0,0.43
64.2,19.0,2492.67,1075.22,437.27,0.43
64.2,19.1,2455.88,1058.9,426.34,0.43
64.2,19.2,2455.88,1058.37,425.52,0.43
64.2,19.3,2488.34,1072.75,440.31,0.43
64.2,19.4,2502.67,1078.46,447.92,0.43
64.2,19.5,2526.66,1088.46,448.53,0.43
64.2,19.6,2546.17,1096.77,458.99,0.43
64.2,19.7,2597.82,1119.53,474.27,0.43
64.2,19.8,2631.53,1133.58,482.88,0.43
64.2,19.9,2719.08,1170.21,492.19,0.43
64.2,20.0,2746.54,1180.71,489.65,0.43
64.2,20.1,2791.75,1200.01,487.08,0.43
64.2,20.2,2803.36,1206.14,484.08,0.43
64.2,20.3,2774.69,1194.26,472.43,0.43
64.2,20.4,2757.36,1186.54,455.15,0.43
64.2,20.5,2762.83,1187.52,464.17,0.43
64.2,20.6,2745.11,1179.63,460.97,0.43
64.2,20.7,2757.3,1185.58,457.26,0.43
64.2,20.8,2782.52,1196.88,461.26,0.43
64.2,20.9,2801.16,1205.24,466.82,0.43
64.3,13.8,1675.65,723.96,100.7,0.43
64.3,13.9,1688.94,727.92,103.9,0.43
64.3,14.0,1776.7,763.84,119.38,0.43
64.3,14.1,1906.93,816.93,175.72,0.43
64.3,14.2,1952.15,836.6,203.16,0.43
64.3,14.3,1908.69,819.29,204.15,0.43
64.3,14.4,1824.18,783.26,167.21,0.43
64.3,14.5,1831.29,785.18,151.51,0.43
64.3,14.6,2035.59,873.23,215.83,0.43
64.3,14.7,2063.39,886.29,227.62,0.43
64.3,14.8,2133.78,917.32,253.82,0.43
64.3,14.9,2218.69,954.6,299.45,0.43
64.3,15.0,2319.26,1001.23,343.06,0.43
64.3,15.1,2285.46,987.0,322.74,0.43
64.3,15.2,2250.94,970.56,321.11,0.43
64.3,15.3,2237.76,965.23,315.68,0.43
64.3,15.4,2265.0,976.76,331.28,0.43
64.3,15.5,2263.95,975.02,331.47,0.43
64.3,15.6,2253.69,969.21,316.02,0.43
64.3,15.7,2435.75,1049.24,376.47,0.43
64.3,15.8,2370.18,1022.33,353.37,0.43
64.3,15.9,2303.21,989.63,330.96,0.43
64.3,16.0,2288.64,982.43,349.74,0.43
64.3,16.1,2405.59,1037.1,386.36,0.43
64.3,16.2,2427.41,1048.4,381.62,0.43
64.3,16.3,2355.08,1016.1,368.13,0.43
64.3,16.4,2232.27,960.2,328.47,0.43
64.3,16.5,2207.94,950.77,313.2,0.43
64.3,16.6,2213.46,952.23,329.02,0.43
64.3,16.7,2259.31,972.74,338.9,0.43
64.3,16.8,2269.47,977.43,335.4,0.43
64.3,16.9,2302.66,992.47,357.0,0.43
64.3,17.0,2233.32,960.23,339.28,0.43
64.3,17.1,2253.66,968.12,349.88,0.43
64.3,17.2,2235.27,960.77,345.47,0.43
64.3,17.3,2237.19,962.57,354.07,0.43
64.3,17.4,2246.52,965.28,359.05,0.43
64.3,17.5,2277.98,980.96,366.34,0.43
64.3,17.6,2252.57,971.03,348.76,0.43
64.3,17.7,2245.06,967.2,345.13,0.43
64.3,17.8,2242.33,964.52,361.15,0.43
64.3,17.9,2292.27,985.67,384.6,0.43
64.3,18.0,2284.63,982.33,376.62,0.43
64.3,18.1,2315.46,996.4,381.46,0.43
64.3,18.2,2292.36,986.81,373.17,0.43
64.3,18.3,2269.62,977.78,358.62,0.43
64.3,18.4,2317.53,997.58,378.6,0.43
64.3,18.5,2404.88,1035.87,402.26,0.43
64.3,18.6,2417.78,1042.22,413.19,0.43
64.3,18.7,2420.72,1043.36,416.62,0.43
64.3,18.8,2369.88,1021.27,405.0,0.43
64.3,18.9,2382.01,1025.89,410.96,0.43
64.3,19.0,2399.26,1032.88,426.75,0.43
64.3,19.1,2401.61,1034.2,431.85,0.43
64.3,19.2,2427.95,1046.16,433.78,0.43
64.3,19.3,2475.82,1065.73,445.22,0.43
64.3,19.4,2488.93,1072.48,450.09,0.43
64.3,19.5,2468.29,1062.27,440.04,0.43
64.3,19.6,2522.96,1084.94,449.62,0.43
64.3,19.7,2656.46,1142.41,479.28,0.43
64.3,19.8,2648.88,1137.8,480.18,0.43
64.3,19.9,2679.06,1149.51,490.89,0.43
64.3,20.0,2742.36,1175.67,496.3,0.43
64.3,20.1,2760.35,1184.72,495.52,0.43
64.3,20.2,2769.12,1189.37,488.94,0.43
64.3,20.3,2780.17,1192.39,492.6,0.43
64.3,20.4,2736.25,1173.51,468.38,0.43
64.3,20.5,2677.62,1149.96,447.83,0.43
64.3,20.6,2685.67,1154.12,446.47,0.43
64.3,20.7,2767.14,1189.03,470.97,0.43
64.3,20.8,2802.96,1205.27,477.45,0.43
64.3,20.9,2819.42,1214.29,480.12,0.43
64.3,21.0,2833.03,1219.4,486.31,0.43
64.3,21.1,2855.83,1229.21,496.67,0.43
64.4,13.9,1701.73,733.02,115.34,0.43
64.4,14.0,1756.01,754.32,131.75,0.43
64.4,14.1,1818.95,779.92,177.47,0.43
64.4,14.2,1840.56,789.97,184.49,0.43
64.4,14.3,1943.33,838.78,220.03,0.43
64.4,14.4,1881.92,810.94,180.04,0.43
64.4,14.5,1924.42,829.88,190.78,0.43
64.4,14.6,1958.52,843.62,223.5,0.43
64.4,14.7,2102.42,906.47,260.62,0.43
64.4,14.8,2147.27,924.65,267.89,0.43
64.4,14.9,2084.9,894.83,256.07,0.43
64.4,15.0,2217.22,950.27,334.81,0.43
64.4,15.1,2275.57,977.62,351.07,0.43
64.4,15.2,2188.26,941.3,297.2,0.43
64.4,15.3,2258.73,971.02,307.49,0.43
64.4,15.4,2277.89,978.47,312.43,0.43
64.4,15.5,2297.88,987.88,334.8,0.43
64.4,15.6,2224.73,958.48,321.53,0.43
64.4,15.7,2190.98,945.86,291.51,0.43
64.4,15.8,2252.47,970.12,311.32,0.43
64.4,15.9,2283.01,982.14,346.47,0.43
64.4,16.0,2437.96,1053.08,399.37,0.43
64.4,16.1,2412.88,1043.43,387.72,0.43
64.4,16.2,2279.67,981.37,354.01,0.43
64.4,16.3,2255.78,969.33,347.37,0.43
64.4,16.4,2216.03,953.0,339.23,0.43
64.4,16.5,2242.42,964.73,340.76,0.43
64.4,16.6,2303.22,990.19,362.61,0.43
64.4,16.7,2267.17,975.03,361.01,0.43
64.4,16.8,2242.25,965.01,340.76,0.43
64.4,16.9,2278.58,979.9,350.36,0.43
64.4,17.0,2220.35,953.5,344.29,0.43
64.4,17.1,2209.54,948.97,349.77,0.43
64.4,17.2,2208.46,949.28,348.64,0.43
64.4,17.3,2199.94,946.2,356.93,0.43
64.4,17.4,2223.4,956.33,371.14,0.43
64.4,17.5,2246.77,966.32,363.77,0.43
64.4,17.6,2266.64,975.28,365.03,0.43
64.4,17.7,2297.44,991.17,369.29,0.43
64.4,17.8,2228.62,959.73,341.57,0.43
64.4,17.9,2217.78,953.76,333.48,0.43
64.4,18.0,2261.41,971.83,354.26,0.43
64.4,18.1,2265.68,973.91,361.86,0.43
64.4,18.2,2270.34,975.77,366.97,0.43
64.4,18.3,2301.38,989.05,380.72,0.43
64.4,18.4,2385.21,1025.58,403.4,0.43
64.4,18.5,2411.53,1039.14,404.6,0.43
64.4,18.6,2425.38,1046.12,414.6,0.43
64.4,18.7,2392.86,1030.47,414.57,0.43
64.4,18.8,2336.67,1005.42,403.99,0.43
64.4,18.9,2368.03,1018.97,416.66,0.43
64.4,19.0,2402.57,1034.33,432.1,0.43
64.4,19.1,2412.16,1039.52,429.12,0.43
64.4,19.2,2401.86,1034.96,426.71,0.43
64.4,19.3,2429.62,1046.22,445.86,0.43
64.4,19.4,2467.78,1061.94,462.72,0.43
64.4,19.5,2486.76,1069.4,468.43,0.43
64.4,19.6,2509.4,1078.66,470.35,0.43
64.4,19.7,2563.09,1101.65,477.9,0.43
64.4,19.8,2592.99,1112.77,477.74,0.43
64.4,19.9,2631.37,1128.66,484.32,0.43
64.4,20.0,2677.83,1148.63,489.99,0.43
64.4,20.1,2692.08,1156.26,488.13,0.43
64.4,20.2,2710.22,1162.68,487.24,0.43
64.4,20.3,2711.38,1163.37,484.36,0.43
64.4,20.4,2743.15,1179.33,481.21,0.43
64.4,20.5,2856.12,1236.39,478.84,0.43
64.4,20.6,2748.33,1180.58,473.59,0.43
64.4,20.7,2772.17,1190.2,473.83,0.43
64.4,20.8,2807.16,1206.03,476.19,0.43
64.4,20.9,2835.31,1219.67,483.66,0.43
64.4,21.0,2864.48,1232.73,497.83,0.43
64.4,21.1,2892.34,1245.9,502.2,0.43
64.4,21.2,2893.21,1245.42,502.51,0.43
64.4,21.3,2882.71,1242.12,491.35,0.43
64.5,13.9,1819.1,788.18,158.26,0.43
64.5,14.0,1678.1,725.62,122.22,0.43
64.5,14.1,1774.92,766.18,160.48,0.43
64.5,14.2,1779.96,767.38,152.47,0.43
